iter	MultiClass
836	0.04318426804
837	0.04314766633
838	0.04312133402
839	0.04309973726
840	0.04305241273
841	0.04303488886
842	0.04301228454
843	0.04296729291
844	0.04294387091
845	0.04291794162
846	0.04289251225
847	0.04285601128
848	0.04281629774
849	0.04277705311
850	0.04274692693
851	0.04271978857
852	0.0426891121
853	0.04267590526
854	0.04265679253
855	0.04264676727
856	0.04262619358
857	0.04258532909
858	0.04253577241
859	0.04248852539
860	0.04244701373
861	0.04240690879
862	0.04239200846
863	0.04235455032
864	0.04233085317
865	0.04228590417
866	0.04223884704
867	0.04221277437
868	0.04219530087
869	0.04216684105
870	0.04214243087
871	0.04210939438
872	0.04208555773
873	0.04207249426
874	0.04205371481
875	0.0420250496
876	0.04197333829
877	0.0419449521
878	0.04192640904
879	0.04190917969
880	0.04188865637
881	0.04186571491
882	0.04184687733
883	0.04181437562
884	0.04175838604
885	0.04173315817
886	0.04169958302
887	0.04167925735
888	0.04165880766
889	0.04163073924
890	0.04159374225
891	0.04156701466
892	0.0415503821
893	0.04150379387
894	0.04147943793
895	0.04146028258
896	0.04143536861
897	0.04139718967
898	0.04137598819
899	0.04132301742
900	0.04129586744
901	0.04127343362
902	0.04125213139
903	0.04121440197
904	0.04118442305
905	0.04116438415
906	0.0411257983
907	0.04110603454
908	0.04109404839
909	0.04104041884
910	0.04102252682
911	0.04099534583
912	0.04096414621
913	0.04093918186
914	0.04090476578
915	0.04087884812
916	0.04085530986
917	0.04080076575
918	0.04077930075
919	0.04075409614
920	0.0407308059
921	0.04070520601
922	0.04067167349
923	0.04062715851
924	0.0405815856
925	0.04054677812
926	0.04053056796
927	0.04050635541
928	0.04048413861
929	0.04044697111
930	0.0404242854
931	0.04040178184
932	0.04036597067
933	0.04034744311
934	0.04032770647
935	0.04029702226
936	0.04027497597
937	0.04023817662
938	0.04020295836
939	0.04018906172
940	0.04017125109
941	0.04013706752
942	0.04012441871
943	0.04010813492
944	0.04008030289
945	0.04005253286
946	0.04003709387
947	0.04000314283
948	0.03997846912
949	0.03994513424
950	0.03992807152
951	0.03990555246
952	0.0398879162
953	0.03985911536
954	0.03983739072
955	0.03981904529
956	0.03979823134
957	0.0397656715
958	0.03972515966
959	0.03967834666
960	0.03966044302
961	0.03962575567
962	0.03959602477
963	0.0395803959
964	0.03955824498
965	0.03953503612
966	0.03949562872
967	0.03944856383
968	0.03942182075
969	0.03940669953
970	0.0393738413
971	0.03934722997
972	0.03930728779
973	0.03928029669
974	0.03924969773
975	0.03922387308
976	0.03919044906
977	0.03918219479
978	0.03916115219
979	0.03914719355
980	0.03912429858
981	0.03911049495
982	0.0390886773
983	0.03907010324
984	0.03905154467
985	0.03902042643
986	0.03900075955
987	0.03897974795
988	0.03896515765
989	0.03894824219
990	0.03892918759
991	0.03891734871
992	0.03889656576
993	0.03887663923
994	0.03886381991
995	0.03882487367
996	0.03880024259
997	0.03877620443
998	0.03876549324
999	0.03874598912
